OTU ID	depth10	depth100	depth120	depth135	depth150	depth165	depth200
9fee841e56072b5233c5e15df68b23c2	0.0	27.0	68.0	79.0	93.0	0.0	0.0
dab97e59a1d148f2379ef4e3c26054d0	0.0	76.0	45.0	58.0	48.0	38.0	0.0
641460d1d25cff534c70a9ebe18c8eda	134.0	40.0	0.0	22.0	66.0	0.0	0.0
3773d5650cf25993f00b4d9689b3932c	261.0	0.0	0.0	0.0	0.0	0.0	0.0
a81368b952785e61c29e42767d5c1f08	26.0	80.0	49.0	95.0	0.0	8.0	0.0
13daae8528dd00f513669d4ca7d22063	0.0	97.0	71.0	45.0	45.0	0.0	0.0
0c0fa3e355c505592bcedd108c97e336	0.0	54.0	74.0	32.0	44.0	53.0	0.0
69c07aab0f41a5faa0b4c661f4b275e8	90.0	58.0	47.0	28.0	0.0	32.0	0.0
f67d39663d454aa5a88cb259d43fcff2	9.0	78.0	85.0	38.0	21.0	24.0	0.0
ec9957e5a641a844e1506403369cd2ac	9.0	68.0	94.0	32.0	24.0	26.0	0.0
4790ae9a2631042c7b420260dd4df76b	0.0	0.0	0.0	0.0	0.0	0.0	249.0
f5029a7dcaf6ae8f3f369b147cfc9c90	0.0	45.0	85.0	38.0	54.0	25.0	0.0
763afa5dc93c01ad865a627dd3c64b31	0.0	59.0	65.0	48.0	24.0	50.0	0.0
e51824ba05d218c925351a561fe5679a	0.0	57.0	70.0	34.0	28.0	57.0	0.0
a37509607a1fa4b92702cdb293c8892f	0.0	111.0	54.0	79.0	0.0	0.0	0.0
abac04c04a99fa832a2944b849df8c07	130.0	24.0	70.0	19.0	0.0	0.0	0.0
759902a6357bc2dd46921c1e81e2f1ca	0.0	0.0	82.0	23.0	89.0	49.0	0.0
0465817e15eaab66f9769535255b12f1	49.0	88.0	69.0	35.0	0.0	0.0	0.0
4b8e95c435de47fa713d75fa7421c3c4	36.0	101.0	76.0	28.0	0.0	0.0	0.0
61847c01953b543a7d51963cdf1e752d	0.0	72.0	99.0	45.0	25.0	0.0	0.0
4a604c83d7868aad93d0b8ea96f0c5ea	208.0	0.0	0.0	32.0	0.0	0.0	0.0
317fa65ad11eac931ab7d807d348d4f5	27.0	111.0	68.0	34.0	0.0	0.0	0.0
2287cb000de11139a3897ff2c7f56977	0.0	94.0	81.0	41.0	24.0	0.0	0.0
a1ab11a9374bcb55941d9a59e77d74bc	0.0	64.0	76.0	60.0	21.0	19.0	0.0
0d053a5eb9c184f15d8eeba009b0377f	0.0	0.0	0.0	0.0	0.0	0.0	240.0
4f2b781fec28fa6b781ded64a011e24e	0.0	0.0	0.0	0.0	0.0	0.0	240.0
026fe4df6f5478e719f3d524f59d2f98	40.0	77.0	58.0	29.0	0.0	35.0	0.0
e27a2451ad24e6dcab2f5a032d5baa37	0.0	129.0	75.0	35.0	0.0	0.0	0.0
b1b981c5039bda5909200f7aeff22f11	57.0	67.0	54.0	41.0	0.0	17.0	0.0
36329979bb2df1ad4fdc20d5c3719577	0.0	107.0	62.0	67.0	0.0	0.0	0.0
dc988da07e3b4a8c910eb571e594e30b	0.0	104.0	87.0	45.0	0.0	0.0	0.0
15e65edf362950ba4c8214be160146a8	97.0	61.0	56.0	20.0	0.0	0.0	0.0
6b3001f2213750995dbf758716929c62	41.0	73.0	65.0	38.0	0.0	17.0	0.0
6a4746b45b561fbf19058fccfbdf0339	0.0	100.0	89.0	45.0	0.0	0.0	0.0
fb58f2346fd16515449f2b853c468618	20.0	81.0	68.0	39.0	25.0	0.0	0.0
82432c53cf7f2bf26fb12683f8b7a566	0.0	82.0	44.0	41.0	65.0	0.0	0.0
b85179a668b28ea42f5457ee8fbc9bae	161.0	45.0	0.0	0.0	0.0	25.0	0.0
03fcabd3027b6d196d252c9e532c7ad3	0.0	0.0	0.0	46.0	27.0	157.0	0.0
955d049d0c82a7420b3263f7a157499a	48.0	68.0	42.0	20.0	51.0	0.0	0.0
9a74a8bab3679127d5766ddd2033cb49	11.0	50.0	70.0	51.0	44.0	0.0	0.0
b53b7a5e50ea883f59bd70ac8ad34f06	133.0	26.0	9.0	56.0	0.0	0.0	0.0
8078c5e01fe55858965b1555f274dc9d	23.0	94.0	50.0	56.0	0.0	0.0	0.0
b993ffd5c7ba9f557cf6c60e0b472df3	0.0	36.0	47.0	47.0	37.0	56.0	0.0
f3c9593b520f312d021fa6a7aa1deae5	222.0	0.0	0.0	0.0	0.0	0.0	0.0
2477f0146db6bfce3fab0e285f8faedc	0.0	99.0	78.0	21.0	24.0	0.0	0.0
451e61d40e8767671f730fe9d86124ef	43.0	79.0	51.0	47.0	0.0	0.0	0.0
4533ac78614f1be16a5b69b825bc8d2a	24.0	109.0	57.0	0.0	30.0	0.0	0.0
4588dd8a47994b03fcd700a7a153a754	0.0	53.0	114.0	53.0	0.0	0.0	0.0
43402352cd7821d132095373430689f8	25.0	54.0	54.0	21.0	0.0	65.0	0.0
0efc9212fa6a7e88e79ff500390b021d	214.0	0.0	0.0	0.0	0.0	0.0	0.0
126f7129b067454743920281d7a0d91b	125.0	49.0	40.0	0.0	0.0	0.0	0.0
f4cb3ef1b53cccf57a4b319af7f68f95	0.0	104.0	63.0	47.0	0.0	0.0	0.0
c28b3488ad0ac562c458e633733ddc9b	124.0	58.0	31.0	0.0	0.0	0.0	0.0
a3ba1d4f3df8e3ebb81f951424a8749f	0.0	53.0	48.0	69.0	42.0	0.0	0.0
49188b7a079c831f7c462e854ed8de4c	76.0	79.0	54.0	0.0	0.0	0.0	0.0
90751d3c5028b342d4cb124826ae626c	0.0	107.0	57.0	45.0	0.0	0.0	0.0
cf18147a7728054e2cd260f87d6340b3	0.0	0.0	0.0	0.0	0.0	0.0	209.0
dfcfc0f377e342a308cda1c9ce08521f	0.0	83.0	54.0	34.0	37.0	0.0	0.0
84b38cb3bde50fa3305d23bb9efddb24	0.0	58.0	86.0	27.0	37.0	0.0	0.0
84af837c36070ce30652f8a35acb4ddd	0.0	35.0	79.0	34.0	18.0	41.0	0.0
f194fad90786639c3e9b4ca4defdadc0	0.0	81.0	48.0	76.0	0.0	0.0	0.0
7aa3f73b7fdad9520cd94d0f5f5facd0	0.0	56.0	74.0	27.0	18.0	30.0	0.0
1b68b82caef7040e40b9d4353d7db2eb	0.0	0.0	0.0	0.0	0.0	0.0	205.0
8195b4c4f2a6028d0901f91f1418fa97	0.0	0.0	0.0	0.0	0.0	0.0	203.0
7ef45e41d7b74802699dc7a4e9a3b78a	123.0	33.0	0.0	46.0	0.0	0.0	0.0
77d963cf1dc7b971e9efb5135b9b4443	0.0	55.0	103.0	44.0	0.0	0.0	0.0
2f3e9aac5856ac35bc8e76a0945a94ec	43.0	100.0	58.0	0.0	0.0	0.0	0.0
fbfdef38115823ecbf5dc51e9e4f291a	0.0	101.0	40.0	60.0	0.0	0.0	0.0
e9ededef228a8cc24b0ef5f4d2d23b50	0.0	54.0	50.0	48.0	49.0	0.0	0.0
926820375b9b89204a54afbf6eecaf3c	200.0	0.0	0.0	0.0	0.0	0.0	0.0
71622708a0a98fc9ba29498f38ca4545	0.0	34.0	56.0	34.0	50.0	26.0	0.0
1617a2e0aa1eec3d06d6e7e859cc3520	0.0	0.0	30.0	32.0	71.0	67.0	0.0
7532fd67a8755db0a3f515fc78781363	100.0	26.0	26.0	32.0	14.0	0.0	0.0
32b6baf887562588e99b5a3985a1ce30	53.0	32.0	38.0	75.0	0.0	0.0	0.0
d19f47f2f7a77163de1d5b2eed2321cb	0.0	73.0	55.0	43.0	15.0	12.0	0.0
5b4ebbb885ab053c50ccf5bfebe27063	0.0	55.0	34.0	0.0	58.0	51.0	0.0
967b5310d1adc7795a5d85f94e1d6be5	0.0	0.0	105.0	55.0	38.0	0.0	0.0
aa3e8ac927a8630a44ae26b9375c5068	145.0	37.0	0.0	0.0	14.0	0.0	0.0
d056efbf5bc777ff0277562772b1a4dd	0.0	86.0	38.0	71.0	0.0	0.0	0.0
b215bf0a8ac61d550c29829641f428fe	0.0	68.0	126.0	0.0	0.0	0.0	0.0
b74bd682a6db5e32bae7e3ecf23c85e0	0.0	48.0	47.0	38.0	61.0	0.0	0.0
c299cc116a18640e699686b88bd67b07	57.0	51.0	27.0	42.0	16.0	0.0	0.0
93784e41fd2c129b995a82231de117d5	0.0	60.0	82.0	51.0	0.0	0.0	0.0
5c5fe803692ba68826c7e55e5343ead5	0.0	29.0	48.0	65.0	34.0	17.0	0.0
a29d68ed1a436bb7a1e22f969cf5cca2	23.0	98.0	45.0	25.0	0.0	0.0	0.0
35e380c10927a34c4510c0b6e346a8be	0.0	0.0	66.0	64.0	60.0	0.0	0.0
c34930ec2dc7530976d9f9608c9a4dfd	0.0	0.0	0.0	85.0	44.0	61.0	0.0
a6e2165ba480c61b2d21d6534c838e1f	0.0	43.0	54.0	38.0	54.0	0.0	0.0
70cc4b342f829ff647388b0e0af58b71	0.0	39.0	38.0	66.0	46.0	0.0	0.0
fdb3995b27d754af85743a55290ac8e3	0.0	73.0	62.0	53.0	0.0	0.0	0.0
3b4d063b816a36d8943cade058e29dd5	0.0	0.0	0.0	0.0	0.0	0.0	188.0
d7feba05730849ea79f994290e310636	178.0	0.0	0.0	0.0	0.0	9.0	0.0
07409ff7d8fb188be4c0c5722fb428ba	139.0	29.0	0.0	0.0	19.0	0.0	0.0
7b1868fb049ddf952edef4eff4c0d571	0.0	0.0	30.0	20.0	70.0	67.0	0.0
1e6be7681c58b56116530af1f6d3bb4a	0.0	0.0	0.0	61.0	85.0	41.0	0.0
eebe113f0049adc49657b83e67b1555d	0.0	27.0	0.0	41.0	49.0	69.0	0.0
b5fda498d4c61b3dd585dd1e68273edf	0.0	91.0	46.0	48.0	0.0	0.0	0.0
95154d086a3cd090f27f2b87d42fc131	0.0	46.0	63.0	0.0	40.0	35.0	0.0
adbf4a26e7987985a367afdf0ec47c18	39.0	30.0	83.0	14.0	17.0	0.0	0.0
779b31fa2b5b0fd0e572f39b1522dcdb	0.0	81.0	37.0	63.0	0.0	0.0	0.0
8be927fdc2650a352f21450495ee9c36	0.0	0.0	58.0	0.0	57.0	66.0	0.0
bd0caa785c8485fef1715cb0e6d1ce98	0.0	0.0	0.0	0.0	0.0	0.0	180.0
0ed4f2db4b191723291a97e1c14e0c23	0.0	88.0	58.0	0.0	33.0	0.0	0.0
4fed03cef551362a77b2a2882ba09911	0.0	33.0	38.0	43.0	17.0	47.0	0.0
2c3d1ce8f2cd415d8986b6b7423c5844	0.0	17.0	0.0	26.0	74.0	61.0	0.0
1ace234b2d223c0bd4b4b4419336f688	0.0	90.0	87.0	0.0	0.0	0.0	0.0
0a6e8bd6c439b71ed1f026f0275d8133	45.0	43.0	44.0	0.0	0.0	43.0	0.0
aa380a4ec2c6bf95a28df530e2fde751	0.0	0.0	0.0	0.0	0.0	0.0	175.0
d9c996489b501e9268948aa5e7542722	105.0	0.0	43.0	0.0	26.0	0.0	0.0
361a1dc5e5c7874c80e161c5096f67cd	106.0	46.0	0.0	0.0	21.0	0.0	0.0
da79ae94cd0f20dd059b8f294f1fccc0	0.0	43.0	27.0	34.0	27.0	42.0	0.0
29b3721e2fb906cd9f9674de628077bd	0.0	29.0	64.0	28.0	52.0	0.0	0.0
ceddbe739b1350fec2260e9cc81343b2	0.0	29.0	31.0	0.0	66.0	47.0	0.0
b0377039a538900c1340de5184d2d1b2	0.0	33.0	38.0	53.0	48.0	0.0	0.0
65f4556fa46f9ee9741a7fbdec55711f	0.0	0.0	0.0	0.0	0.0	0.0	172.0
1c82a0fbea542611a78d00d0bff36b37	0.0	87.0	69.0	15.0	0.0	0.0	0.0
cd6d97f58fd11729b145c1bc59ce6301	0.0	46.0	54.0	41.0	23.0	6.0	0.0
416f1f36dd79514a274f04b6a74f0154	0.0	0.0	0.0	40.0	76.0	54.0	0.0
957c871b0ac5c74d23e7fcbe95674de8	0.0	0.0	0.0	77.0	44.0	48.0	0.0
a92b7071473cb11ecfef557ae68a6ed4	0.0	72.0	30.0	33.0	0.0	33.0	0.0
f6fe9d29498d4f00dca278930f01608a	0.0	99.0	33.0	34.0	0.0	0.0	0.0
1114b41dda81b97edb806ccb8818b345	0.0	81.0	85.0	0.0	0.0	0.0	0.0
1a554371a7538a1f742bd4b5977a394c	0.0	5.0	5.0	46.0	22.0	86.0	0.0
86b5ce5dcc413411536d1350f554dd8a	0.0	45.0	55.0	0.0	0.0	62.0	0.0
73e6c3aedfdf6ad47de82fa963d9beb4	0.0	0.0	0.0	0.0	0.0	0.0	161.0
c025ab7878b1adfd0a82ce9fd7433226	146.0	0.0	0.0	0.0	14.0	0.0	0.0
8713fd702f4029a95407b4863f34c469	33.0	63.0	64.0	0.0	0.0	0.0	0.0
41f26888ef80facd10a55bb79db2ceee	32.0	57.0	34.0	37.0	0.0	0.0	0.0
905e8c85d4f29e2faceb217c5bdb126d	36.0	47.0	61.0	0.0	14.0	0.0	0.0
68d3369c79329e1dbf438337c5d65a2d	0.0	90.0	34.0	0.0	34.0	0.0	0.0
cbed26f6416a893a585db7496f9cc7aa	116.0	32.0	0.0	0.0	0.0	9.0	0.0
a23c545d4d6f42e429b81994c512ee97	0.0	28.0	32.0	46.0	51.0	0.0	0.0
8782f87c8afc0b5012888e43634c1ede	22.0	52.0	63.0	19.0	0.0	0.0	0.0
040f52e605b7afd4326e7855b6202726	0.0	64.0	30.0	62.0	0.0	0.0	0.0
5f56752943cecd3329db2a23ddcc2205	0.0	30.0	28.0	60.0	0.0	36.0	0.0
982f381de05cdf77e55d9251566ecc43	0.0	0.0	45.0	0.0	33.0	76.0	0.0
12b6e7d70212d6ab08575da1de504a18	109.0	0.0	0.0	33.0	11.0	0.0	0.0
424b5c412f7dce01350a3258e15a0c7e	0.0	52.0	47.0	0.0	53.0	0.0	0.0
04460061d57ddf9952c4e3997c9f089e	0.0	0.0	0.0	31.0	88.0	33.0	0.0
1ac6fc35afcf49fd32241ccb8f04c8fb	0.0	0.0	0.0	0.0	0.0	0.0	152.0
fe5ad2d9796f55c3c4cab20e39c8a20b	45.0	80.0	0.0	26.0	0.0	0.0	0.0
ed0d17a1c2b7a810d51ab911f59bb995	0.0	53.0	48.0	50.0	0.0	0.0	0.0
77730171592f9378f258fb6d73649476	0.0	0.0	0.0	0.0	0.0	0.0	151.0
f6dcf020a5f3926bba56571e1564ba7d	44.0	34.0	28.0	0.0	0.0	44.0	0.0
1d258276596a4300a87bf96e21fabf26	0.0	0.0	48.0	35.0	34.0	33.0	0.0
ff0f590f7753272c060a771b360ddba7	0.0	34.0	37.0	46.0	32.0	0.0	0.0
442fd17c01dbe3d3cca7e7dd7b9567c0	11.0	36.0	61.0	40.0	0.0	0.0	0.0
adbc0d109179363b76cc706d21e8924f	0.0	0.0	31.0	40.0	32.0	45.0	0.0
2b90a7386a154c93a66d906224ff96aa	147.0	0.0	0.0	0.0	0.0	0.0	0.0
dc9e4f9fd83d5c7a0ac22fdedff48209	0.0	34.0	28.0	0.0	49.0	36.0	0.0
822f41d8f3ba2bf26b76640336bc6a2d	0.0	0.0	54.0	27.0	66.0	0.0	0.0
76ab2cda8b040867bfc8947aefdb22b0	146.0	0.0	0.0	0.0	0.0	0.0	0.0
6847938b577bb962f0cbb2b2fbfc9dcf	14.0	28.0	46.0	0.0	0.0	58.0	0.0
80f1502a0e5521e7619116b267d3194f	0.0	106.0	29.0	0.0	11.0	0.0	0.0
54428775544dad619b3d7e4a4d1394a0	0.0	27.0	39.0	27.0	52.0	0.0	0.0
4dabd65c2aa01c20be7e195c6444de3d	0.0	0.0	0.0	0.0	89.0	56.0	0.0
d98259993f0211e587d182c077b90d4e	68.0	27.0	49.0	0.0	0.0	0.0	0.0
5b0434dce760d4dc4b829533afe8f15d	0.0	76.0	46.0	22.0	0.0	0.0	0.0
389c111b0c0533c3b9dc9c01c1cc6659	0.0	26.0	0.0	69.0	49.0	0.0	0.0
e901ea798a494bede24828cab779fa0c	20.0	36.0	35.0	0.0	41.0	11.0	0.0
d34b360d698cbd6febaa97bf0031b87b	0.0	27.0	45.0	0.0	29.0	42.0	0.0
232975296c48d355c40d89baaef0239f	55.0	0.0	36.0	51.0	0.0	0.0	0.0
b56d0effb15f8bec80e960a2d2da3829	46.0	0.0	0.0	0.0	95.0	0.0	0.0
e5d8e96c8c5743e2f164e7a13f2560aa	0.0	65.0	30.0	46.0	0.0	0.0	0.0
f89f0a6fa3ea448056713caef42d9724	0.0	49.0	56.0	36.0	0.0	0.0	0.0
fb967d9413be5de214ab180307698e0c	140.0	0.0	0.0	0.0	0.0	0.0	0.0
46b32fdd9a92e11a2d99daf374840c7f	0.0	0.0	59.0	45.0	0.0	36.0	0.0
bac343240f9b5f6b4339f51aed38aeab	0.0	0.0	0.0	0.0	0.0	0.0	140.0
454222459afc085d8ce176475c9250cd	104.0	0.0	0.0	35.0	0.0	0.0	0.0
d125b6f85a5b498ba0fc2a65a101e199	89.0	0.0	0.0	49.0	0.0	0.0	0.0
f929cd287cf9efac9f1354330793b6a4	0.0	43.0	60.0	35.0	0.0	0.0	0.0
3746ffba64a41439aa27034e04a1860c	0.0	33.0	39.0	40.0	26.0	0.0	0.0
df45750a010f75817420eef053f54b6e	0.0	0.0	56.0	0.0	14.0	68.0	0.0
923184f964cae86a96b14db03d8db5e4	137.0	0.0	0.0	0.0	0.0	0.0	0.0
140097fce53849fd7f92da42fbd3046d	0.0	46.0	73.0	18.0	0.0	0.0	0.0
4fc2bd977a0afd2618b0b2f184616340	0.0	42.0	64.0	31.0	0.0	0.0	0.0
663f85a394ac013cfa1c9dd20c0d20c7	0.0	0.0	34.0	42.0	17.0	44.0	0.0
74ba5bd8cabc0c58e29c914cbfd275e7	0.0	0.0	31.0	56.0	42.0	8.0	0.0
cec95ebfcfa7b369ac791fa918f2a898	0.0	0.0	0.0	29.0	48.0	60.0	0.0
f48ab2f16d0d783550234ce6391fc480	0.0	0.0	0.0	10.0	18.0	109.0	0.0
78a31030af89f4143bac90fe9a1b82c2	0.0	64.0	32.0	40.0	0.0	0.0	0.0
630a17d6b04c95f00707347e45b37a87	0.0	0.0	32.0	69.0	0.0	35.0	0.0
7674f1c0c915d141a8feab954bba8621	0.0	26.0	34.0	41.0	0.0	34.0	0.0
2f09e46c22ee21e9aad7c17fbbb7d433	0.0	0.0	20.0	36.0	49.0	30.0	0.0
d21dfbb34ef8b01563cf6b06ee5e6521	0.0	0.0	0.0	0.0	0.0	0.0	135.0
030c133b63fdce96c7186f4fe7f2975e	74.0	0.0	31.0	29.0	0.0	0.0	0.0
8042a4030d279c13c6e363df6effdfcc	0.0	13.0	0.0	59.0	21.0	41.0	0.0
0c5ab052696170569e378c97f061c1ee	0.0	0.0	39.0	46.0	0.0	49.0	0.0
f3aac471b2f947f399cd7e08ebc0325b	0.0	0.0	0.0	0.0	45.0	89.0	0.0
a9cbd86c9ed06082672c5f5b202b68c4	26.0	63.0	44.0	0.0	0.0	0.0	0.0
c7ac7e955eec4108ef1eb63f2ed69417	8.0	26.0	24.0	0.0	51.0	24.0	0.0
528ff1d16eeb34f021cbbf3999dd6362	0.0	26.0	30.0	44.0	0.0	33.0	0.0
c0fc6cadfeb78d10276b841cab05c459	0.0	0.0	0.0	133.0	0.0	0.0	0.0
e93ccbcefc7a8a2176fd3d07e9c59921	0.0	0.0	0.0	0.0	0.0	0.0	133.0
23f719f60016f07782558651f644ab3b	0.0	64.0	37.0	31.0	0.0	0.0	0.0
01d4bb67a046bd6223abade30dcb1dad	0.0	59.0	42.0	0.0	0.0	31.0	0.0
13c60e18e7d05ef48d2382ca98ec41b4	0.0	0.0	0.0	49.0	36.0	47.0	0.0
f94bdc6d3052a6ef32f6eab297934c37	0.0	65.0	34.0	0.0	0.0	32.0	0.0
3919c67c0c8e56c904b1b1c62bb6bcca	0.0	26.0	0.0	57.0	48.0	0.0	0.0
e416799c33000e33825c6910c92d1334	29.0	24.0	63.0	14.0	0.0	0.0	0.0
53cb9e58ae886dfc9ee5993ebfb26be2	0.0	35.0	71.0	24.0	0.0	0.0	0.0
c4c933cdb486f7b7e549fe2302dfd16e	0.0	27.0	38.0	38.0	27.0	0.0	0.0
5de757b8eae0ee3d9f94788162cd252f	129.0	0.0	0.0	0.0	0.0	0.0	0.0
6de0a3deef6fa3aeaa4cec180e62e9e8	0.0	32.0	45.0	52.0	0.0	0.0	0.0
9a02306f94be35d9ee3452f78a628ada	0.0	52.0	62.0	0.0	14.0	0.0	0.0
395819c5bd4e8ffbf94344eab27e11d2	0.0	47.0	29.0	26.0	26.0	0.0	0.0
ae99e98f789269b5f6bd8e343c9bfbad	0.0	57.0	70.0	0.0	0.0	0.0	0.0
e82178918ab6c7363e3f3278aa726ee3	0.0	0.0	65.0	36.0	26.0	0.0	0.0
c1739cf67f3c2881b5936d490ab63516	0.0	0.0	47.0	52.0	28.0	0.0	0.0
12d7e97415c7451eff1e360a52111b79	22.0	35.0	25.0	0.0	44.0	0.0	0.0
42321462a1db4eb3dc97a099c94484bf	0.0	52.0	39.0	35.0	0.0	0.0	0.0
e1db96a81ae0c416ec028c9b2a46d8eb	0.0	41.0	21.0	64.0	0.0	0.0	0.0
233f5e6269fde13f3c6a1be14c03eea9	0.0	11.0	43.0	0.0	56.0	16.0	0.0
0d36dfa8e8da6a854fa80bbb184d9eae	0.0	48.0	20.0	0.0	0.0	57.0	0.0
450534ff55f960e5c0c75537f48fceb5	124.0	0.0	0.0	0.0	0.0	0.0	0.0
ac0d49a4c7e21706fbd5b37c04d9bf35	23.0	52.0	49.0	0.0	0.0	0.0	0.0
4fe994862a9490917368bc521ce9231e	0.0	46.0	41.0	37.0	0.0	0.0	0.0
86d4af7263f7aebfb73918b2f93c1702	0.0	19.0	30.0	33.0	42.0	0.0	0.0
2f29fa03b9e3569a9624add78e680ca4	0.0	0.0	58.0	32.0	34.0	0.0	0.0
7dc1da59190ed3ce3716b9320674f41e	37.0	34.0	0.0	43.0	9.0	0.0	0.0
fc12a4e94f9659910f420ee0834171b1	0.0	52.0	35.0	0.0	36.0	0.0	0.0
70a3f74df1bf93a9c6d6ea6856184779	0.0	0.0	43.0	47.0	0.0	33.0	0.0
12c6eba4f04f68886b2ca768e9e66eb5	122.0	0.0	0.0	0.0	0.0	0.0	0.0
0bc503a8fa9bd32baeebbd479761f54b	0.0	55.0	53.0	0.0	14.0	0.0	0.0
723cf2dbe315334ded10907ae4cc3e07	0.0	25.0	19.0	51.0	27.0	0.0	0.0
4b28e170b4154447fbb921e2671cf6f6	0.0	0.0	32.0	0.0	27.0	63.0	0.0
f2d90cb5ec2ae349fe70f22701ecfe19	121.0	0.0	0.0	0.0	0.0	0.0	0.0
09803a4bc1fb070dfc3ae7c269fd7b44	104.0	0.0	0.0	0.0	17.0	0.0	0.0
20c63be4cda75d345f895f11a3c886b9	93.0	0.0	0.0	28.0	0.0	0.0	0.0
1b23fe822d2a76e0f4abf9503c94cf91	28.0	59.0	34.0	0.0	0.0	0.0	0.0
5fea021f8d6b2a22aa81a0fd1d6dbaa6	0.0	57.0	64.0	0.0	0.0	0.0	0.0
9f8c772f2f98668904c54f723f9da0de	0.0	70.0	50.0	0.0	0.0	0.0	0.0
b6dae4568c6963c3e6e8ff99dc7b3d38	0.0	61.0	36.0	23.0	0.0	0.0	0.0
90eec92b5e8e1bf22d4494a2271c88fa	0.0	35.0	14.0	52.0	19.0	0.0	0.0
efcbc29b7bbb3e421bb381747f3b5eec	0.0	35.0	85.0	0.0	0.0	0.0	0.0
0400dc6e3c67426e1e7eb2b5d4e803cb	17.0	46.0	35.0	0.0	21.0	0.0	0.0
cf29445fab172b713ef462cbd6b261ae	118.0	0.0	0.0	0.0	0.0	0.0	0.0
8915b6107366cca61dc9f17d65d79840	73.0	0.0	45.0	0.0	0.0	0.0	0.0
a5d7fcfc9aeaafe3d449849c11614e3e	0.0	0.0	31.0	27.0	32.0	28.0	0.0
43073e0fa2c8742be3adf1bf933b9af4	58.0	59.0	0.0	0.0	0.0	0.0	0.0
47d21336dd23ad1d7a5a6e8d8918555e	0.0	0.0	33.0	0.0	16.0	68.0	0.0
98793e7c8ef9fc0a8e3906c50472da2d	0.0	0.0	0.0	0.0	0.0	0.0	117.0
928d3c0eae6bbd3fefde56a8e2728bd5	35.0	42.0	39.0	0.0	0.0	0.0	0.0
5bc1cb27f481ee0fda44427f418bd7b7	20.0	49.0	47.0	0.0	0.0	0.0	0.0
71307eede1ddeb57f97a0dd507c6d9f9	0.0	0.0	0.0	0.0	0.0	116.0	0.0
2096ac0f956fb210a3532079b2a62488	114.0	0.0	0.0	0.0	0.0	0.0	0.0
51422521c10ae409a9b3d1af1caab26c	21.0	53.0	0.0	40.0	0.0	0.0	0.0
ec69f171a3d396c40e68e1d0c27eaf76	11.0	24.0	30.0	0.0	49.0	0.0	0.0
229e2fdd1b394a4f75402250e158bd25	0.0	64.0	50.0	0.0	0.0	0.0	0.0
18518ef7be756dd7355e28dc459f92f2	0.0	0.0	0.0	0.0	0.0	0.0	114.0
7e98c329e89bf014cfdfb0d9824091cb	0.0	0.0	0.0	0.0	0.0	0.0	114.0
a71f911c1b148ae2265ccb41a34e00b2	0.0	0.0	0.0	0.0	0.0	0.0	114.0
b66c73795ddbdb623fbfca69aff0eb52	10.0	0.0	19.0	84.0	0.0	0.0	0.0
1965e4ea39aa88ab8a95a2dcf204f185	0.0	37.0	33.0	0.0	24.0	19.0	0.0
5c5188b12c81d47926f8bdf79bef1795	0.0	0.0	72.0	41.0	0.0	0.0	0.0
2fa7fdcf7016260b75bb53cb668c55cd	0.0	0.0	51.0	62.0	0.0	0.0	0.0
8fbeca8746001063b052f42d4bed616f	101.0	11.0	0.0	0.0	0.0	0.0	0.0
02b838efffdc921ba7fdb56169e43720	0.0	52.0	35.0	25.0	0.0	0.0	0.0
f5d1029f9dd2b2334acecb6047fa3a99	0.0	47.0	28.0	0.0	37.0	0.0	0.0
848b413ca4376c8d0e14b2ca689e945c	0.0	44.0	31.0	0.0	19.0	18.0	0.0
6e31024852555bac865aa153212a7c02	0.0	0.0	41.0	71.0	0.0	0.0	0.0
e67030f3df838427e82535e11b8c4a26	37.0	34.0	40.0	0.0	0.0	0.0	0.0
4c6479b06bb64e205973a5ea1c4b1195	0.0	0.0	56.0	0.0	0.0	55.0	0.0
da2ed747fccf4f8bed68cf6672b3e809	0.0	44.0	0.0	66.0	0.0	0.0	0.0
05374dcd6ca004898dbde24a6a2700a9	0.0	28.0	38.0	44.0	0.0	0.0	0.0
547d51145d8fdcfbc8b3e1dc2123ec0b	39.0	17.0	32.0	21.0	0.0	0.0	0.0
c3b58f4bab76bfba8c3db4183bcc4983	0.0	33.0	25.0	0.0	51.0	0.0	0.0
18fd3b67b57aebedd687b5830b59be81	0.0	0.0	36.0	0.0	37.0	36.0	0.0
80a11ffac4d661a4a7b001f87a978325	0.0	15.0	0.0	0.0	41.0	52.0	0.0
3b80ea6d20d0e08c8c7a43341101a0f3	0.0	0.0	78.0	0.0	30.0	0.0	0.0
b5ba005a6c117c1ed971dbe9e0287390	0.0	0.0	0.0	26.0	29.0	53.0	0.0
85da05cde6b501db94b5bb9f5b284206	0.0	51.0	0.0	56.0	0.0	0.0	0.0
5ac51a0e3fa538ac33d0823db4b2aad0	0.0	28.0	23.0	0.0	0.0	56.0	0.0
afa6ecbc4f4353553a37ead879a6e290	0.0	0.0	57.0	0.0	50.0	0.0	0.0
518a42536cb9394db9fbd1ee2a4dc41a	0.0	0.0	0.0	38.0	40.0	29.0	0.0
64ed75f041ddea78cc1eb2dc82826144	0.0	0.0	0.0	0.0	107.0	0.0	0.0
3c45a8b0b5e8f9e538540af04add81b0	58.0	0.0	48.0	0.0	0.0	0.0	0.0
7785ce15a46f51662aa677ccbadb73d9	12.0	0.0	35.0	29.0	30.0	0.0	0.0
